,TSS200,TSS,promoter,Body,3UTR,CGI_TSS200,CGI_promoter,CGI_Body,CGI_3UTR,CGI,shore,shelf,450k_Enhancer,Phantom4_Enhancers,Phantom5_Enhancers,DMR,RDMR,CDMR,HMM_Island,Regulatory_Feature,DNase_Hypersensitivity,OpenChromatin,TFBS_Evidence
186000,0.09311827956989248,0.23608064516129032,0.3430161290322581,0.3785322580645161,0.04411827956989247,0.047129032258064515,0.1041236559139785,0.08219354838709678,0.005586021505376344,0.23561290322580644,0.4717311827956989,0.5840860215053764,0.24027956989247312,0.04381182795698925,0.018,0.030193548387096775,0.029118279569892474,0.014790322580645162,0.44587096774193546,0.27468817204301077,0.5721505376344086,0.1414247311827957,0.12442473118279569
187000,0.09318181818181819,0.2362192513368984,0.3431711229946524,0.378620320855615,0.04409625668449198,0.04722994652406417,0.10428342245989305,0.08223529411764706,0.005566844919786096,0.23578609625668448,0.47193582887700536,0.5842887700534759,0.2401818181818182,0.04386096256684492,0.017983957219251338,0.03016577540106952,0.029096256684491978,0.014770053475935829,0.44602139037433153,0.2748342245989305,0.5721336898395722,0.1413048128342246,0.12440106951871657
188000,0.09335106382978724,0.23640425531914894,0.3433936170212766,0.37857978723404256,0.04414893617021277,0.047388297872340425,0.10450531914893617,0.08218617021276596,0.005558510638297872,0.23598936170212767,0.4719308510638298,0.5842393617021276,0.24003191489361703,0.04400531914893617,0.01798936170212766,0.03019148936170213,0.029058510638297872,0.014760638297872341,0.4461436170212766,0.27495744680851064,0.5721276595744681,0.14120744680851063,0.12437765957446809
189000,0.09349206349206349,0.23659788359788358,0.3436772486772487,0.3785820105820106,0.04415873015873016,0.047518518518518515,0.10475661375661376,0.0822010582010582,0.00553968253968254,0.23624867724867724,0.47213756613756613,0.5843333333333334,0.239989417989418,0.04406349206349206,0.01797883597883598,0.030222222222222223,0.029047619047619048,0.014703703703703703,0.4464074074074074,0.2750952380952381,0.5721904761904761,0.1411164021164021,0.12437037037037037
190000,0.09363157894736843,0.23684736842105264,0.3439105263157895,0.37853157894736844,0.04410526315789474,0.047621052631578946,0.10499473684210527,0.08217894736842105,0.005526315789473684,0.23644736842105263,0.47223157894736845,0.5843894736842106,0.24006315789473684,0.04411578947368421,0.01796315789473684,0.03026842105263158,0.028994736842105264,0.014710526315789474,0.44658947368421054,0.27529473684210526,0.5723526315789473,0.14098947368421053,0.1243
191000,0.09384816753926702,0.23709424083769634,0.34420942408376964,0.3784869109947644,0.04406282722513089,0.047769633507853404,0.10526701570680629,0.0822303664921466,0.00549738219895288,0.23663874345549737,0.47230366492146597,0.5845287958115183,0.23984816753926702,0.04421989528795812,0.017968586387434555,0.030272251308900523,0.028989528795811518,0.014706806282722513,0.4468115183246073,0.27564397905759164,0.5724764397905759,0.14090052356020943,0.12418324607329843
192000,0.093953125,0.23726041666666667,0.34434895833333334,0.378421875,0.04408854166666667,0.04784375,0.10547395833333334,0.08221875,0.005510416666666667,0.23680729166666667,0.47248958333333335,0.584640625,0.23982291666666666,0.044296875,0.0179375,0.030302083333333334,0.028947916666666667,0.014697916666666666,0.44703125,0.2758333333333333,0.5724583333333333,0.14092708333333334,0.12416145833333334
193000,0.09413471502590673,0.237440414507772,0.344580310880829,0.3783316062176166,0.0440259067357513,0.04799481865284974,0.1056580310880829,0.08220207253886011,0.005497409326424871,0.23694818652849742,0.4725958549222798,0.5848445595854922,0.2396839378238342,0.04436787564766839,0.01794300518134715,0.030352331606217618,0.028922279792746114,0.014694300518134714,0.4472124352331606,0.27603108808290155,0.5725025906735751,0.14092746113989638,0.124139896373057
194000,0.09432474226804123,0.23755154639175258,0.3447319587628866,0.3782422680412371,0.0440360824742268,0.048175257731958764,0.10586597938144329,0.08210309278350515,0.005510309278350515,0.23705670103092782,0.4726288659793814,0.5848556701030928,0.23962886597938143,0.04442783505154639,0.017922680412371134,0.030329896907216495,0.028860824742268042,0.014706185567010309,0.4472216494845361,0.276319587628866,0.5725257731958763,0.14080927835051546,0.12404123711340206
195000,0.09450256410256411,0.2377948717948718,0.3450410256410256,0.37824102564102563,0.044,0.048297435897435896,0.10607179487179487,0.0820974358974359,0.005528205128205128,0.23726666666666665,0.4729025641025641,0.585123076923077,0.23965128205128206,0.04449230769230769,0.017902564102564102,0.030333333333333334,0.028856410256410257,0.014728205128205128,0.44727179487179486,0.27657948717948716,0.5727025641025641,0.14072820512820514,0.12408717948717948
196000,0.09468877551020408,0.23796938775510204,0.345234693877551,0.37824489795918365,0.043994897959183675,0.04849489795918367,0.10634183673469388,0.08214795918367347,0.005525510204081633,0.2375612244897959,0.4731326530612245,0.5852755102040816,0.2396734693877551,0.044561224489795916,0.017913265306122448,0.030331632653061224,0.028836734693877552,0.014744897959183673,0.4474234693877551,0.2768673469387755,0.5728010204081633,0.14062244897959184,0.12412755102040816
197000,0.09480710659898477,0.23821827411167512,0.3454771573604061,0.37825888324873097,0.0440253807106599,0.04861928934010152,0.10658883248730965,0.08213705583756345,0.005517766497461929,0.2377969543147208,0.4733401015228426,0.5853147208121827,0.2396040609137056,0.04463451776649746,0.017918781725888323,0.03031472081218274,0.028766497461928935,0.014756345177664975,0.44758375634517766,0.2770913705583756,0.5728020304568527,0.1406751269035533,0.12421827411167513
198000,0.09496969696969697,0.23839393939393938,0.34563636363636363,0.37845454545454543,0.04398989898989899,0.04880808080808081,0.10686363636363637,0.08215656565656565,0.005505050505050505,0.2380151515151515,0.4735808080808081,0.585510101010101,0.23952020202020202,0.04471212121212121,0.017904040404040405,0.030318181818181817,0.02873232323232323,0.014762626262626262,0.44772222222222224,0.27734343434343434,0.5729242424242424,0.14057575757575758,0.12415151515151515
199000,0.09500502512562814,0.23846231155778894,0.3458140703517588,0.37843718592964826,0.04396984924623116,0.04889949748743719,0.10712060301507538,0.08218090452261306,0.005502512562814071,0.23833165829145728,0.4737788944723618,0.585608040201005,0.23942211055276383,0.044834170854271355,0.017904522613065327,0.030321608040201006,0.02865326633165829,0.014768844221105528,0.4479698492462312,0.27764824120603016,0.572964824120603,0.1405427135678392,0.12416582914572864
200000,0.09516,0.23872,0.346005,0.37841,0.043955,0.049105,0.10739,0.082235,0.00551,0.238575,0.473925,0.58574,0.23931,0.04499,0.017925,0.03035,0.028655,0.01475,0.44803,0.277915,0.573055,0.14047,0.124145
201000,0.09518905472636816,0.2387910447761194,0.3461542288557214,0.37840796019900497,0.04392537313432836,0.049119402985074626,0.10756218905472636,0.08228358208955223,0.005502487562189054,0.23882587064676616,0.47419402985074627,0.5859004975124378,0.23931840796019901,0.045034825870646764,0.01791044776119403,0.0303681592039801,0.02865174129353234,0.014761194029850747,0.4482636815920398,0.2781592039800995,0.5732139303482587,0.1404228855721393,0.12411940298507462
202000,0.09524752475247525,0.23877722772277227,0.34618316831683166,0.37844554455445545,0.04394059405940594,0.049183168316831685,0.10767821782178218,0.08224257425742575,0.005504950495049505,0.2389009900990099,0.47425247524752473,0.5859653465346535,0.23924257425742573,0.04507920792079208,0.0179009900990099,0.030376237623762375,0.028623762376237625,0.014747524752475247,0.44844059405940595,0.2782772277227723,0.5731980198019802,0.14042574257425744,0.12415346534653465
203000,0.09533004926108374,0.23891625615763548,0.34638916256157637,0.3784433497536946,0.04391625615763547,0.04929064039408867,0.107935960591133,0.08228571428571428,0.00548768472906404,0.23916748768472906,0.47445320197044333,0.5861477832512315,0.2390935960591133,0.045192118226600984,0.01788669950738916,0.030369458128078817,0.02865024630541872,0.014763546798029556,0.4485615763546798,0.27850738916256157,0.5732216748768473,0.14044334975369457,0.12415270935960591
204000,0.09544607843137255,0.2390343137254902,0.3464607843137255,0.3784019607843137,0.04390686274509804,0.04938725490196078,0.10810294117647058,0.08230392156862745,0.005480392156862745,0.23941666666666667,0.4746764705882353,0.586328431372549,0.2390686274509804,0.045294117647058825,0.017901960784313727,0.030387254901960783,0.028651960784313726,0.014789215686274509,0.44873529411764707,0.2787156862745098,0.573186274509804,0.14043627450980392,0.12423529411764705
205000,0.09560975609756098,0.23925853658536586,0.34674634146341465,0.37829756097560974,0.0439609756097561,0.04955609756097561,0.10838048780487805,0.08229268292682927,0.005482926829268293,0.23969756097560976,0.4749609756097561,0.5865560975609756,0.2388829268292683,0.045326829268292686,0.017858536585365854,0.03037560975609756,0.028653658536585365,0.014775609756097562,0.4489560975609756,0.27914146341463414,0.5733560975609756,0.14037073170731706,0.12413658536585366
206000,0.0957378640776699,0.23942233009708738,0.34690776699029124,0.3782378640776699,0.043980582524271845,0.049689320388349514,0.10868446601941747,0.0822864077669903,0.005480582524271845,0.23997087378640777,0.4751893203883495,0.5867184466019417,0.2386990291262136,0.045402912621359225,0.017844660194174758,0.030388349514563106,0.02862621359223301,0.01478640776699029,0.44912621359223304,0.27938349514563104,0.5733543689320388,0.14021844660194174,0.12412135922330098
207000,0.09584541062801932,0.23952173913043479,0.3471594202898551,0.37820772946859904,0.04396135265700483,0.04983574879227053,0.10894685990338164,0.08226086956521739,0.005463768115942029,0.24020289855072463,0.4753429951690821,0.5868067632850241,0.23872463768115942,0.04548792270531401,0.017830917874396134,0.030458937198067634,0.028589371980676327,0.014758454106280194,0.4493333333333333,0.2796231884057971,0.5734541062801932,0.14016908212560386,0.12408695652173914
208000,0.09597115384615384,0.23968269230769232,0.34734615384615386,0.3781778846153846,0.0439375,0.04994711538461538,0.10914423076923077,0.0822548076923077,0.005466346153846154,0.24041826923076923,0.4755384615384615,0.5869951923076923,0.23867307692307693,0.04556730769230769,0.01781730769230769,0.03047596153846154,0.028557692307692308,0.014754807692307692,0.4495480769230769,0.2798605769230769,0.5735432692307693,0.14015865384615384,0.12401442307692308
209000,0.09608133971291866,0.23989473684210527,0.34762679425837323,0.3780334928229665,0.04393301435406698,0.0500622009569378,0.10935406698564594,0.08225837320574163,0.005449760765550239,0.24067464114832535,0.4758133971291866,0.5872105263157895,0.23856937799043063,0.04561244019138756,0.017827751196172248,0.0305311004784689,0.02852153110047847,0.014732057416267942,0.4497177033492823,0.2801531100478469,0.5736698564593301,0.14014832535885166,0.12400956937799043
210000,0.0961952380952381,0.2401047619047619,0.3478142857142857,0.3779571428571429,0.04401904761904762,0.0502,0.10958095238095238,0.08234285714285715,0.0054571428571428575,0.24091428571428572,0.4758857142857143,0.5872571428571428,0.23854285714285714,0.045661904761904765,0.017823809523809523,0.030557142857142856,0.0285,0.01471904761904762,0.4497952380952381,0.2803333333333333,0.5736666666666667,0.14008571428571429,0.12385714285714286
211000,0.09638388625592417,0.2403696682464455,0.34808530805687204,0.37786729857819906,0.044023696682464454,0.050412322274881516,0.10991943127962085,0.08238388625592417,0.0054502369668246444,0.24127488151658769,0.47618009478672985,0.5875260663507109,0.2383744075829384,0.04572037914691943,0.017834123222748816,0.030597156398104265,0.0285260663507109,0.014748815165876778,0.4500473933649289,0.28066350710900473,0.5738341232227488,0.1400568720379147,0.12379620853080568
212000,0.0964811320754717,0.24056132075471698,0.34826415094339624,0.3778301886792453,0.044037735849056604,0.05050943396226415,0.11010849056603773,0.08241981132075471,0.00544811320754717,0.24146698113207546,0.47621698113207545,0.5875,0.23832075471698114,0.04582075471698113,0.017811320754716982,0.030641509433962263,0.028481132075471698,0.014735849056603774,0.4502075471698113,0.2807783018867924,0.5738584905660378,0.1399622641509434,0.12377358490566037
213000,0.09661971830985916,0.24078403755868544,0.34851173708920186,0.3778215962441315,0.04404694835680751,0.05064319248826291,0.11036150234741784,0.08244600938967137,0.005436619718309859,0.24161032863849766,0.47637089201877936,0.5876854460093897,0.23824413145539905,0.04594366197183099,0.017812206572769954,0.03063380281690141,0.02852112676056338,0.014727699530516431,0.45030516431924883,0.2810422535211268,0.5739577464788732,0.13991079812206572,0.12376056338028169
214000,0.09678504672897197,0.2410467289719626,0.3488130841121495,0.37772897196261684,0.04405140186915888,0.05079906542056075,0.11068691588785047,0.08245327102803739,0.005420560747663551,0.2418644859813084,0.4766355140186916,0.587911214953271,0.2380607476635514,0.04608411214953271,0.017780373831775702,0.03064485981308411,0.02849532710280374,0.01469626168224299,0.45064018691588786,0.281285046728972,0.5740373831775701,0.13986915887850468,0.12373364485981309
215000,0.09686976744186046,0.2411860465116279,0.34891627906976747,0.3778,0.04406046511627907,0.050893023255813956,0.11093023255813954,0.08248372093023255,0.0054093023255813956,0.24204651162790697,0.47682325581395346,0.5880558139534884,0.23805116279069768,0.04619069767441861,0.017753488372093024,0.03066046511627907,0.028474418604651164,0.014683720930232558,0.4508093023255814,0.28152558139534883,0.5741488372093023,0.1397720930232558,0.1238139534883721
216000,0.09701851851851852,0.24124074074074073,0.34908796296296296,0.3777314814814815,0.044037037037037034,0.051069444444444445,0.11114814814814815,0.0825,0.005407407407407408,0.24235648148148148,0.4769814814814815,0.58825,0.23794907407407406,0.046287037037037036,0.01775,0.030694444444444444,0.028435185185185185,0.014662037037037038,0.45110185185185186,0.2818148148148148,0.5743148148148148,0.13976388888888888,0.12374074074074073
217000,0.09715207373271889,0.24138709677419354,0.34933179723502306,0.3777142857142857,0.044032258064516126,0.05117511520737327,0.11139170506912442,0.08247465437788018,0.005400921658986175,0.2426036866359447,0.477221198156682,0.5884377880184332,0.2377741935483871,0.046423963133640556,0.01772811059907834,0.03074193548387097,0.028423963133640553,0.014658986175115208,0.4513410138248848,0.2821152073732719,0.5743917050691244,0.13978341013824885,0.12376036866359447
218000,0.09725229357798165,0.24154587155963303,0.34958256880733946,0.3776743119266055,0.044022935779816516,0.05128440366972477,0.11159633027522936,0.08243577981651376,0.005389908256880734,0.24271559633027523,0.47742201834862386,0.5885550458715596,0.2376467889908257,0.04645412844036697,0.01771559633027523,0.030821100917431194,0.028422018348623852,0.014655963302752293,0.45146788990825687,0.2822844036697248,0.5744862385321101,0.1398394495412844,0.12378899082568807
