rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
67	0.7919463087248322	0.7878787878787878	0.9594594594594594	0.7058823529411765	0.36	0.9629629629629629	0.7634408602150538	0.75	0.6923076923076923	0.7878787878787878	0.9594594594594594	0.7058823529411765	0.36	0.8666666666666665	0.8502994011976047	0.7272727272727272	0.47368421052631576	33	74	17	25
68	0.7919463087248322	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.36	0.9032258064516129	0.7604166666666666	0.7272727272727273	0.8181818181818182	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.36	0.875	0.8588235294117647	0.5714285714285714	0.5	33	74	17	25
69	0.7919463087248322	0.9090909090909091	0.972972972972973	0.7058823529411765	0.16	0.967741935483871	0.7659574468085106	0.631578947368421	0.8	0.9090909090909091	0.972972972972973	0.7058823529411765	0.16	0.9374999999999999	0.8571428571428571	0.6666666666666667	0.26666666666666666	33	74	17	25
70	0.7919463087248322	0.8181818181818182	0.9864864864864865	0.8235294117647058	0.16	1.0	0.7525773195876289	0.7368421052631579	0.6666666666666666	0.8181818181818182	0.9864864864864865	0.8235294117647058	0.16	0.9	0.8538011695906433	0.7777777777777778	0.25806451612903225	33	74	17	25
71	0.7785234899328859	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.24	0.9666666666666667	0.7446808510638298	0.6875	0.6666666666666666	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.24	0.9206349206349207	0.8333333333333334	0.6666666666666667	0.3529411764705882	33	74	17	25
72	0.7583892617449665	0.9090909090909091	0.9864864864864865	0.4117647058823529	0.12	0.9375	0.7604166666666666	0.5384615384615384	0.375	0.9090909090909091	0.9864864864864865	0.4117647058823529	0.12	0.923076923076923	0.8588235294117647	0.4666666666666667	0.18181818181818182	33	74	17	25
73	0.7986577181208053	0.8787878787878788	0.972972972972973	0.5882352941176471	0.32	0.9354838709677419	0.7741935483870968	0.8333333333333334	0.6153846153846154	0.8787878787878788	0.972972972972973	0.5882352941176471	0.32	0.90625	0.8622754491017964	0.6896551724137931	0.4210526315789474	33	74	17	25
74	0.7785234899328859	0.9090909090909091	0.9594594594594594	0.47058823529411764	0.28	0.967741935483871	0.7717391304347826	0.5714285714285714	0.5833333333333334	0.9090909090909091	0.9594594594594594	0.47058823529411764	0.28	0.9374999999999999	0.855421686746988	0.5161290322580646	0.3783783783783784	33	74	17	25
75	0.7583892617449665	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.24	0.9354838709677419	0.7553191489361702	0.5833333333333334	0.5	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.24	0.90625	0.8452380952380952	0.4827586206896552	0.32432432432432434	33	74	17	25
76	0.8187919463087249	0.9393939393939394	1.0	0.5882352941176471	0.28	1.0	0.7789473684210526	0.7692307692307693	0.7	0.9393939393939394	1.0	0.5882352941176471	0.28	0.96875	0.8757396449704142	0.6666666666666667	0.4	33	74	17	25
77	0.7583892617449665	0.7575757575757576	0.9459459459459459	0.6470588235294118	0.28	0.9259259259259259	0.7692307692307693	0.55	0.6363636363636364	0.7575757575757576	0.9459459459459459	0.6470588235294118	0.28	0.8333333333333334	0.8484848484848485	0.5945945945945946	0.3888888888888889	33	74	17	25
78	0.7248322147651006	0.7878787878787878	0.9594594594594594	0.4117647058823529	0.16	0.8666666666666667	0.71	0.7	0.4444444444444444	0.7878787878787878	0.9594594594594594	0.4117647058823529	0.16	0.8253968253968254	0.8160919540229885	0.5185185185185185	0.23529411764705882	33	74	17	25
79	0.8187919463087249	0.9393939393939394	0.972972972972973	0.5294117647058824	0.4	1.0	0.8181818181818182	0.6	0.6666666666666666	0.9393939393939394	0.972972972972973	0.5294117647058824	0.4	0.96875	0.8888888888888891	0.5625	0.5	33	74	17	25
80	0.7651006711409396	0.8181818181818182	0.9594594594594594	0.47058823529411764	0.32	0.9310344827586207	0.7553191489361702	0.5714285714285714	0.6666666666666666	0.8181818181818182	0.9594594594594594	0.47058823529411764	0.32	0.8709677419354839	0.8452380952380952	0.5161290322580646	0.43243243243243246	33	74	17	25
81	0.7583892617449665	0.8484848484848485	0.9459459459459459	0.5882352941176471	0.2	0.9655172413793104	0.7446808510638298	0.5263157894736842	0.7142857142857143	0.8484848484848485	0.9459459459459459	0.5882352941176471	0.2	0.9032258064516129	0.8333333333333334	0.5555555555555555	0.3125	33	74	17	25
